review_id,user_id,business_id,stars,useful,funny,cool,text,date
LuMkMBAUV1B-2dm2pqSBWw,0SpK7eVn5TrpyQKPaohVBw,u7MJKcNdZXYyTeb67vD5jw,4,1,0,0,"We stopped here for my Chai and Hubby's coffee and caffeine mania. The line went quite fast, they're quick with the service especially not a lot of people at the time. My Chai came out good, awesome! One thing I forgot to do is to purchase more coffee for the house. They have lots for sale. But not too worry because we still have plenty of Starbucks coffee at home. What would life be without Starbucks?",2017-02-09 04:35:39
pki36UXpStFmbPXNfGnW5A,mfh0N8JSVtLudPZ_tC_Ofg,n7NVodmVYXPRrHomw8tU7Q,5,1,2,0,"It's a young start up company. Patience is a virtue.
Many in the gun community lack this virtue, so be it.
Owner seems to be a stand up guy and has stood by his word in my dealings with him.
I met the owner, Jacob, at a gun show in Las Vegas where I purchased a Cerakoted billet lower.
Pretty quality work on the machining and Cerakote job.
Traded emails with the owner and always got a quick response with the information I requested.",2015-01-03 22:50:16
qS7BFEqhbnd27HV_eDcurg,mCWR0MzqZE3sKB0mwLjLTw,hqm2zJ1WY5UaVGZ6j07NNA,4,0,0,0,"Very impressed with this place, particularly the menu (amazing) and the food. We ordered the fruit bruschetta (yum, what an awesome idea!) and the Popeye skillet and the Roadhouse sw. Great food, creative options! Couple areas of critique: it was FREEZING (every woman had a sweater on in July) and lack of ambiance. The latter could be easily remedied with some decent background music, and better lighting? (Overhead office lighting is a drag, but large windows a plus) Customer service was good not great, tad disconnected...but it was a holiday weekend. Overall, a keeper. I'll def be back!",2016-07-03 17:36:30
55IZAOQHh7XgmVW3-UTt4w,W8fpRnEkikq9OGWFsAbFIg,_v5iAERdNNh5G9NBL-EelA,5,0,0,0,"Great job on my fill and gel pedicure. Even though it was close to closing, they took their time and even accommodated every request I had (I'm VERY particular). Clean environment and very friendly staff. Way more than I could have expected for a nail salon in a mall. P.S. My foot and hand massages afterwards were heavenly. I will DEFINITELY be back!!!",2018-06-09 03:42:34
8w2nbjeJ1cKbBBMjDmgHpA,vnTFuHAXiEWW7Bq_iIpwBA,Z5po0aTuzKKblek5y6Sp8Q,5,0,0,0,"I can't recall the day I went but it was a memorial resturant experience.  I was greeted by an incredibly nice cashier. After a hard decision I ordered a Devils delight and the girl giggled ( of course I was confused) She explained it was Dev's Delight and named after her because it was her idea for a burger and me calling it Devils delight was a bit funny because her friends call her Devil Dev ( hard to believe such a nice girl could aquire such a nickname but cute). After she took my thorough of a medium burger, and truffle fires i didn't have to wait very long. Even before I ate the burger the smell it self had my mouth watering.  The burger was cooked to perfection and what was on the burger was amazing!  This burger was a standard beef foundation with mozzarella cheese tomato basil and a portobello mushroom, what great idea for a burger! For a mushroom lover this with a side of the delicious truffle fries is perfect. Excellent quality and service,  a bit expensive but worth every penny. No question about it I will be a return customer!",2014-09-25 17:51:26
GWjTumbjnJfPKqgFuM0lDg,bqmbKKNZnutdZuvzxifTBA,2er_V-oAd7IbQ5YTY56r7A,5,1,0,0,"I was trying to find a decent place for dinner tonight for my moderately health conscious self when I came across this place. After figuring out what I wanted and put the Be My Bison burger in my cart for the online order, I realized it would be over a two mile round trip excursion from my job. Defeated, I started to search elsewhere but I could not get that burger off of my mind. I came back a few hours later and submit my order. I hiked it there and it just came out of the kitchen as I walked in.  I grabbed my burger and continued on my way back to work. O-M-G! Absolutely in love with this place. It has been quite the task to try and find healthy places that fit my diet but this is a dream come true! Thank You!",2015-11-18 22:35:12
81QT9uJgY_dQuD1sLF6psA,cbwA1FlBQbaF0P1UISFVOw,BIW1SKq5ItkA9gP6-FhSkA,1,5,2,0,"this place was awful. the first time my mother and I went we were very excited because everyone had been talking about it and we want to support local business. The day we went it happened to be pouring raining. So we are standing there at the hostess stand cold and wet waiting to be seated. Not only was the hostess not there, no one even acknowledged that we were there. The bartender who was right next to he stand was on his blue tooth and only looked our way to flirt with me. My mom was so annoyed we just left. 

The second time we went was because we were going to be in the area and we decided to give it a second try. We were seated right away and the music was really good. The waiter could have cared less about our table. he acted like we were doing him a favor by even coming to the table. The menu was thin and nothing to really choose from. when he eventually brought the food it was decent. My mom hated her salmon cakes because they were overly breaded and poorly season. it honestly looked like two pieces of bread. 

It was overpriced for what we had. I WOULD NEVER RECOMMEND THIS PLACE. The take out makes great dog food though.",2014-06-28 01:38:14
YwwXtjCW2r4tlodyzUfzKA,-5X3pQ0XrdZqNU1LHQPnpg,TFnGJlA5l_HDdzGDkNTdTA,4,0,0,0,Service was good. Mesquite wings are very good  best to share or save some don't be greedy like me and try.and go back to work. Only downside was the weak lemonade. It was the weakest I ever had.,2017-08-16 17:56:57
2DOqm6Rrc7ui41a9xPKwOw,nl7tnEi-e-g-0QSF8vW44g,gC8i-lxwvGhVpOXM5eYdtA,5,2,0,0,"I don't know how I lucked out with having this taqueria in our neighborhood, but this is the best Mexican food you'll get in New Orleans.

We discovered Taqueria Guerrero after finding that burrito joint down the street was packed, had a line wrapping around the buidling (you know which one!).

After finding street parking near the mattress store, we plopped down and ordered the 3-taco plate (al pastor, mmmm) with beans and rice on the side and a burrito (barbocoa). I am a creature of habit and order the same tacos, but the bf has ventured out to get other dishes such as the fajita plate or the really spicy shrimp (camarones del diablo?). All very tasty.

The rest is history. It's embarrassing how often I suggest this place when we want to go out/get take out.",2013-05-28 22:01:55
F2RmAvlZ_y4we5mS0Jtp7w,kN09afMzQcuEoMtYRRIu4g,Vnob_w_Aohf7ZDqxcJ9z2A,3,0,0,0,"Came here with a group of 15 people on a Tuesday night. We had reserved a space in advance. 
While the food was good, what was lacking was good service and cleanliness. We sat down at our table and it was sticky, and there was a dirty and also sticky fork still on it...so the assumption was that the table simply hadn't been wiped down all the way. Yuck. 
We ordered and the food took a fair amount of time, understandable because of such a large party. Problem was, when the food came out, no server knew what we'd individually ordered, so it became a huge mix up with people eating others' food. 
I ordered the pork belly tacos which had a great caramelization on the outside and tender inside. I also ordered the spicy beef pho, which was perfectly balanced with flavor after adding the accompanying bean sprouts and limes. 
The wait for the check and processing payment was long and arduous, a problem again because we had a Lyft driver waiting outside for us. 
All in all, go for the food, not for the service.",2017-03-15 15:24:30
3B41BdxNIENFP1EsCCybnw,B0fzg0eUWplNBzfSJsCFDg,VUOD8yD1jwq_pqRP8EETBQ,3,1,0,0,"Second time's the charm. Stopped by once to have a duplicate key made only to find that their hours were not at my convenience. My bad I guess. Stopped by a second time a week or so later - (it's close to home, so why now swing by?) - this time they were open and they proved to be very helpful.

Pleasant encounter with the gentleman behind the counter who quickly cut several odd-shaped keys for me that the big box stores could not duplicate.

Quick, polite, efficient, and cost-effective.",2017-03-15 20:45:43
H-U9CQy1f8PTgXRIXZ8tkg,hJCKum4UGiHYlnA7KpMd6w,DRNbPNYCvCGAtBTzfCLTTA,1,0,0,0,"If you want shotty work and bad attitudes, this is the place for you. Mediocre for toes and poor for fingers. And don't try to make any suggestions or corrections without getting an attitude in returned and then talked about in another language.",2014-10-11 19:26:17
kLgcYk9TxIjLe6y6eChetg,g7B4nU8SiXjir8NjCYY2Rg,SeAF6UA88vWbKFkZ7iQRhA,1,1,1,0,"Unfortunately, I'm NOT happy after coming to this salon yet again. I got a message from the owner saying he'd like to have me come in to receive a FREE service because they previously ruined my hair. So, I thought since he's the owner my hair would turn out good but I was wrong. I'm really unhappy with this whole experience. I showed him multiple photos on google of what I wanted done to my hair which was a lot of blonde. I told him I do not want any ORANGE in my hair as I wanted a ""white blonde"". He said you won't have any orange in your hair. I have a message from him the OWNER saying I would receive a FREE service if I deleted my previous review. He should of NEVER offered a free service if it wasn't really free! So, I said how much because I thought I was getting my hair done for free. He said since your hair is long and thick you'll have to pay for the hair color and ""medicine"" but he won't charge me for his time. I said ok how much he said $80. He said it would cost me $180 if he didn't give me a discount which is very pricey. He put a lot of highlights on my hair and worked quickly as he seemed to want to rush on my hair which I do not like. My hair is important to me, I don't want my hair to fall out. He said this medicine he's gonna put on my hair is $50 for a treatment and that I needed it because of the blonde going on my hair which I know any coloring is damaging and blonde is very damaging but he said he charges everyone who gets hair color for this so called medicine which they mix into the color you dye your hair. You can purchase the entire set online (3 bottles) for $75 which is supposed to give you like 15 applications so he's definitely charging a lot of money! He only put No.1 on my hair and not No.2 or No.3. He also had a lady (the receptionist) wash out my hair? Ok, even though she was nice why would he have her do that when she said she knows nothing about hair because I asked if she's styling my hair and she said she doesn't do hair and I wouldn't want her to do my hair. As I was waiting there was a lady next to me, she got her hair cut and a perm. She was done but she wasn't happy, she told the lady she didn't like the hair cut and she had her style it more and trim off a little more but the lady still wasn't happy. The girl told the client when she washes her hair it will be better.. um how? I know she left very unhappy! Also the lady behind me was getting her hair cut and when he (the owner) was done cutting her hair she looked in the mirror and wanted it different and styled different so that made me have to wait longer but 2 clients were not happy and also myself. That's not a good look TJ nail and spa! I had a towel on my head and waited about 30 mins just to get my hair blow dried because he was cutting another clients hair. I seen orange roots, I was mad!!! He finally came over and I said I don't like the orange color on my roots, can you put a toner on my hair and he said it's not orange it's the lighting. The lighting?! It wasn't the lighting! He proceeds to blow dry hair and then starts straighten it without asking me if I wanted it straightened or curled, you are supposed to pick how you want your hair styled. At that point I knew my hair wasn't what I wanted and it wasn't gonna be fixed even if I wanted it too. I just sat there in the hair, mad and yet again very disappointed! I looked in the mirror and seen my hair damaged and brittle, orange and brassy and not even close to what I wanted. There goes my money down the drain, yet again. I will not be back to get my hair ruined and he made me delete my previous review which was also 0-1 stars before I left his salon but I had to write this one, this is real, this is honest, beware of getting your hair completely ruined and nothing close to what you want! Like I said I showed the OWNER multiple photos and I stated I did NOT want any orange on my hair but I did have orange on my hair, I didn't get what I wanted like he said, he said he doesn't mess up, he's been doing hair for years. As a salon owner I think he should take the time to really do what the client wants and achieve what the client wants done to their hair, if the workersowner would do that then there shouldn't be any bad reviews but there is so that shows you they do not care, not even the owner cares. They just want to rush and get done to get paid, they don't care if the customer is happy or not. There are more bad reviews from people going to this salon and having horrible experiences but he is bribing people to delete their bad reviews because he told me the bad reviews is hurting his business which is why people do reviews, to let people know this place is awesome or this place is horrible, beware, stay away. I do reviews to let people know the good, the bad and the ugly. I do reviews anywhere and I'm always 100% honest. So, if bad reviews hurt his business that is all on him and his employees not me or anyone else.",2018-02-11 04:01:35
5Ord-c6rkWrbWWz39i6J5g,v89gB-GD6AAflPtVL-4iDw,k3lTRgvPvYUI-cX7_TAqNA,5,1,0,0,"I am so glad we had our wedding here!!! I cannot say enough what a pleasure it was to work with Breanna, the venue manager and Eli, the food and beverage director. Our wedding here was a destination wedding, so we were very concerned about making sure all of our family and friends that travelled a long way to get to our wedding had a good time. Being a couple straight out of grad school, we were also very concerned with keeping the cost manageable. Everything worked out on all accounts! 

We first picked the venue for two reasons: the price was right and the venue is GORGEOUS. The pricing was very straightforward, which we really appreciated, and when looking at other options in the Santa Barbara area, the Riviera mansion was pretty comparable with other venues which are not all inclusive (ones where you have to find your own caterer, rent linens, etc etc). Planning a wedding without a coordinator and from across the country, it was also definitely worth it for us to go with a venue that minimized the amount of details we would have to think about.

The looks and layout of the place are what sold us though. With people coming from the east coast and middle of the country, we wanted something that would really showcase Santa Barbara's cool architecture and vibe. The mansion is exactly that.  The layout is also pretty perfect for a multigenerational wedding. We were able to enjoy the California weather for our ceremony and cocktail hour outside, then go inside for dinner, avoiding the cooler night air. Later, we could turn up the party in the bar/dance floor area, while the older folks talked and relaxed on the couches in the living room. It really has something for everyone.

What I didn't realize when we picked it was how absolutely awesome all the staff would be to work with. Breanna was super helpful, answering all my questions promptly and pleasantly, and accommodating my sometimes short notice visits to the area. When we did our walkthrough a couple of days before the wedding, Breanna and Eli paid attention to every detail and made sure we were taken care of, as they did the day of the wedding too. Eli was incredibly attentive and easy to work with! My dad is in the restaurant industry and was in charge of setting up desserts (we had family make some traditional desserts, as well as got some cupcakes from Enjoy Cupcakes- also a great idea!). Eli worked with him to get whatever he needed, risers, tablecloths, etc and was really sweet about it. 

The attention to bartending at the Riviera Mansion deserves a paragraph of its own. Breanna worked with me and the bartender (who's name I forget but has worked there for 20 years and is also incredibly awesome) to create a peach moscow mule as our signature drink (our colors were peach and green) and get it to taste just right. She even arranged it so we had fresh peaches! At the wedding, everyone raved about them, even guests who usually prefer something more manly sounding. The staff had all drinks ready to go for our cocktail hour, and also passed trays of drinks, so there was never a line at the bar (something guests also specifically mentioned that they appreciated). Hell, Eli even followed me with my drink for a couple of minutes around dinner since my hands were full of other things! Really spectacular and attentive service.

Five stars all around. It was absolutely a joy to have our wedding here.",2015-12-20 21:47:02
XDAv3vVYTwCOhGAeeNLXsg,w90KNnzS6Ao3k-njRlCEeA,2bl6G1zgXUHbMGwEocqMSg,5,1,0,0,"Dave was very nice and explained the menu, the dogs were whipped up fast and were delicious, hit the spot. Dave's special, pizza dog and a custom creation were all excellent and he threw in some grilled jalapeños too. Santa Barbara desperately needs more late night food carts like this.",2016-01-17 06:59:35
dhAiK5f4zNBdG7cBTXJ0gg,KGXEzZqlm9TrO1bLpkgShw,zwfN21b6gN2XGjNG6MYNzQ,1,0,0,0,"First time at Wolfgang. Crowded, dirty floors, poor service, it has it all. Only redeeming factor was the excellent crisp Chardonnay.",2015-11-05 22:58:36
PlYifdeyiixRZkymbUNqVQ,cFaHx-FkCnzdfF8BccukIg,DAcqRGI_u8yNCcUIczfNxA,5,1,0,0,"Yeah, I know what you're thinking. One Wawa store is pretty much the same as another, so why even bother writing a review? But I think we have a winner here.

When this Wawa store opened for business, gas prices at gas stations all along Concord Pike fell by 30 cents per gallon just to compete with them. Sure, this Wawa store could've followed the general pricing in the area and lowered prices just a few cents, keeping the bulk of the profit. But no, they'll have none of that. I love a store that is on the side of my wallet!

Secondly, I love the automatic start/stop digital air pump. So far, I've only seen that at BJ's Wholesale and Sheetz. It's a snap to use and I get the exact tire pressure every time.

As for service, they seem nice and relatively efficient. The internal layout of the store is the new style that I first saw in Newark. Having separate non-cigarette cashier lines may speed things up in peak periods, although I've never been there during the day, so I wouldn't know.",2013-12-07 01:28:16
jTNgPylmvp37sZ4fWDYX7A,CuqniMUTttHueDc9mGRazA,WbA5ud4InNWkizW7HE5kRQ,1,3,0,0,"Mediocre food. very slow service , our food came one by one Within 10 to 15 minutes of each other. Rude servers and took us a long time to get our bills with lots of mistakes. Overall very bad experience",2016-12-04 05:57:21
EyKE4PxF1DocfP2cCCD8qQ,v8aeoMqdrClqfZxNB4lWCA,SZU9c8V2GuREDN5KgyHFJw,3,1,0,0,"For a seafood restaurant at the edge of pear expectations should be set high. My wife and I have come here 3 times now and ordered different plates off the menu each time. This last time we ordered cioppino, clam chowder, and a crab salad sandwich;
*Good - clam chowder (excellent flavor and consistency) would order again.
*Not great - cioppino (lacked flavor & a variety of sea food/lack there of) would not order again
*Pass - crab salad sandwich (lacked flavor, mayo was overpowering, crab flavor was almost non-existent, side of onion rings too greasy) - would not order again 
The overall experience is okay, better if seated outside right on the pear overlooking the ocean, inside is very small. Service is good but be prepared to wait a bit to be seated. 
Is it worth a visit? Yes, but be selective of what you order as the menu tends to be a hit and miss.",2016-07-14 20:15:05
dwgJ7B_r3iuIqX0VpCoRTA,qfm3p0svZIueCPof6Lgjkw,vfBzDd-ceWnCrKqHdZwMSg,5,1,1,1,We went there with several family members and had a good afternoon. The staff was friendly and helpful. It was a fun activity!,2013-12-28 23:24:51
Dkv4YJVG3vOg12i3GJxc-g,5kcLlhJPLJL_GLwrAdbZAA,NMtUD873aWrNjljt3VOcFA,4,0,0,0,"Chef Kevin Sbraga knows fried chicken. My first exposure to his succulent birds was the hot chicken at The Fat Ham. Lo and behold, his lavender honey fried chicken tops its spicy cousin. The chicken is brined in buttermilk, dredged in seasoned flour and sits for ten minutes. It's then coated with a second round of flour and dropped into the fryer. The chicken (breast, wing, thigh, drumstick) is drizzled with lavender honey and sprinkled with salt and ground pink peppercorns. It comes with a buttermilk biscuit, whipped honey-thyme butter, and red bliss potato salad. It is some of the best fried chicken I've eaten in a long time. Crunchy, crispy coating on the outside with a juicy, moist inside. The sweet honey glaze is truly outstanding and finger lickin' good. The biscuit is awesome. I would definitely order this dish again and again. I got the salty but delicious fried smelts with chili pepper aioli as an appetizer. My friend Chris W got the filet mignon and butter poached king crab surf and turf. For dessert, I had a slice of salted pecan pie and he had the ice cream sundae. Every dish at Juniper Commons was top-notch. Chef Sbraga does it again!",2015-04-28 19:43:37
hhNzXq6QnYQUYaBvFL8ggQ,7ktyPHE-NGnWxarOqjIQiQ,CinrOH8rMB2hEvPY_iFOHA,1,3,4,1,"I really wanted to like Casselli's, but it wasn't in the cards. Maybe I just caught them on a bad night, but I didn't really enjoy much about my visit. The waiter was very unpleasant - was banging down the plates and glasses on the table when he delivered them. Maybe he was having a bad day, but I still would have expected better. 

We had mixed experiences with the food. Mine and our friends' was OK, but my wife's baked ravioli would have been more use to a hockey team for use as pucks. They were really overdone - woefully overdone. 

The worst part was that our table was next to the opera singer guy. He was singing extremely loudly and it was nigh impossible to maintain a conversation - especially coupled with how close we were to the table next to us and their attempts to speak over Opera Guy.

Part of me wants to give them another chance (since I hate writing bad reviews) and the other part is annoyed over the waiter's attitude. I probably will not go back. There are so many good Italian restaurants worth visiting that the opportunity cost of returning to Casselli's seems too high.

On the upside, they have somewhat convenient parking in the lot behind the restaurant (near the Shawmont School).

Note: cash-only.",2009-03-02 02:05:49
c_9bgCWqAfHXLBJNtUVKhA,NfoAmvEZ3NVTAtOEshCvwQ,5bCsL-Z3QnuBmJQtIt8qyw,2,5,1,0,"My wife bought a car here.  I handled the negotiations.  

Our salesman was friendly and helpful.  Once the negotiations began however, our salesman left the picture and we were left to deal with the manager.  This experience was annoying.  I had done my research and shopped around.  The manager must not be accustomed to dealing with informed shoppers because he was obviously lying to me on a number of fronts.  Had my wife not needed the car immediately - and wanted a color that was only available this dealer - I would have moved on to another dealership.  

My advice would be that if you have to come here be armed with knowledge and info on pricing from other dealers but in general I would probably buy from a different dealer if I had to do it over.",2012-11-06 15:23:41
alP0N_bFRdeV1oVeKzvlZQ,tAVuWx4pgvXn5WrRWUljkA,SwBhaxfQPbyhsi0QHUAN0A,4,1,0,0,"I've only been to their casino and I love that its only an hour away from Orlando yet it feels so far. The atmosphere is typical of most casinos with the exception of over priced burgers and fries at the Hard Rock Cafe. 

I had some luck on the Breakfast at Tiffany's slot machine and as a lover of the movie, it was a fun one to play.",2012-10-08 19:34:31
AKqi6mgoYb2Enn7yqjAyCA,yH9--fgjVBQjxQ1vcZYTtA,vSZRxp9u-zR5hEvOj4J5zA,5,0,0,0,"I've used Merrigans several times for work on both a 2012 RV and a vintage 1984 Dolphin. They aren't the best at always answering the phones or calling back but they are the best at fixing what's wrong at a fair price. Your patience will be rewarded with a quality repair at a fair price. It's an honest mom and pop shop that has an eclectic collection of parts for older RV's along with the know-how and experience to fix anything. Definitely the place in Tucson where you won't get ripped off for work on your RV. If you want it done right and still have money left in your travel fund, go to Merrigans. They also have a FREE 24 hr. dump station WITH water.",2017-08-08 02:04:44
7P2APt0QnU-nnn-JC4Httg,HIpn9Nwdod31e4vEshxfkw,8yDgFRYjTYdtBH9PVk9E_w,5,1,0,0,"Lisa is the best at what she does. See her on TV:
https://www.facebook.com/video.php?v=748903991831120&set=vb.283845548336969&type=2&theater",2014-10-11 04:22:11
kSLjPYN-Di6Mwe-Up_JrhA,lYB2BjAf3cqtOl_i3HOLKg,-e9MepGs8piOYdwuP5x7tw,5,0,0,0,"Tasty brunch, extremely friendly staff, great cocktails, and cute and comfy design. I love having a lesbian bar in the neighborhood. I will be returning with my mom for Mothers' Day. I'm so happy this place exists.",2016-05-07 06:33:39
6PN2cvx6cCrEXGibVmdhnw,-OCbPl8jDXA-RzGjaQdEQA,p7C2l6MyJLq9lKMmUhjqMg,1,0,0,0,"I will not return to this location. I contacted the manager in regards to a poorly made pizza I received, he replied to my online inquiry but never followed through on taking care of things. I even sent a photo to prove that the appearance of the pizza was not acceptable, and I never heard back from him.",2018-05-28 20:34:40
MCsvM0AX9l-UG641iQKacA,M-ioj0zpryMKwY98qCEatg,j8JOZvfeHEfUWq3gEz6ABQ,5,1,0,0,"Amazing food!! and  the whole experience is great there every time. I suggest going there with a  group of about 6 people so it doesn't totally break the bank but if you've got the money then who cares! Have fun!

First you enter in and select the wine you would like. The staff is helpful and knowledgeable about their stock. (And if for some reason at the end you didn't  finish your bottle they will cork it back up for you to take.) Then select your cheese platter. Lots of yummy stinky cheese to select  from and prosciutto. I wish they had more cured meats but it's all yummy anyway. You pay for the wine and cheese there. Which in a large group one or two people can take care of this  part. 

Then going to get a seat can be difficult but just be patient. There's outdoor seating that's very nice and always a live band playing. Inside upstairs is nice as well. Once you're all set with your wine and group it's time to order. Go to the window and play your order. Definite things you must get.... the bacon wrapped dates stuffed with chorizo and the goat cheese and mushroom dish....AMAZING! Although everything I've ever had here is great. 

Then just wait for your cheese platter, food and enjoy!",2015-03-18 18:00:12
5TN1g0CQ2WQi-Yg1BSFImQ,QrVzVbFQ7vyePxrowVSe4w,PYUI1OJVksGUbCrteU68bw,4,0,0,0,Came to see my son's band Last Frontier. The staff and food here is top notch!   Had the porkbelly and fish nachos.  Awesome.  Great selection of whisky. Great sound system for the band.,2016-02-12 02:26:16
DkP5rndjNG34M739vR1t8g,iIMs--XG4bKVI9V55ZUNbw,xHUTCaGGn5jQkbs-q1trXg,4,0,0,0,I have never had any issues with this place and we have been here many times. This is the only paint store I have ever been to besides places like Home Depot or Lowes...so as far as a paint places goes it ranks high on my list. Not only do they sale paint but also everything that you need to get the job done. Everyone is extremely friendly and helpful. They keep your paint information on file so you don't have to remember it if you need to purchase more. I normally go when there is a sale on paint...keep an eye out for 30% off....we buy interior Super Paint which was a part of the deal.,2015-05-26 13:46:09
8KDl6ZlqXL4zlM8ptQWUMg,0O5O06pC4YgqnLVm5MznJg,V8H6z5ulGJEkaFUyRfmLKw,5,0,0,0,"The food was great, the service excellent.  Had dinner outside on the deck, saw lots of dolphins.  Will come back for sure.",2015-06-21 01:54:07
4zpACJ-dd3A_rxv-qo62LA,ZuyxS4F2zdBMjghIj1auAA,6dDC5PSmPEoJYuM8r8dN_A,3,0,0,0,"I find it hugely ironic that WF is trying to reposition itself as a 'value' food store right now when others (i.e. Trader Joe's up the street) have been doing that for years.  For value, go elsewhere.  For pretty food, lovely store displays and a feeling of smugness, check out Whole Foods.

Despite my snark, I have to admit that it's nice to see an enormous, clean and well stocked yuppie market in Reno finally.  Now that this town has been rated by National Geographic as a top outdoors place to live in, it needs the retail to support that (and I don't mean another REI).  For myself, I'm too cheap to look seriously at this place for my regular shopping needs, but for lunch and the odd stopover, it's awesome.   Beautiful produce, drool inducing cheese selections and a bakery that would break my budget if I bought everything that struck my fancy.

Plus it's proximity to the freeway (for those of us who do our shopping based on distance from the 395 or 80) makes it an ideal stop to/from the airport.",2008-08-18 21:11:53
ZBx_hZHW_eLHdDJHX_GBIg,Hv9siU3zfE1zJ-GyBxOQKg,35GCFtezJ3upyqGf-zJ8MA,5,0,0,0,Great service and awesome food!!!! We go here all the time. Each time it is excellent! Very very Stellar,2017-01-27 23:10:10
mx_r8EYx8JooAHa63maSBg,zBWSORvlWDmwtcx6627qWQ,gwNlSSV0hGgNgTqPprj4FQ,3,1,0,0,"Monthly lunch with my fellow colleagues the other day and the person assigned to get lunch ordered from Fresh and had it delivered. 

My selection was the Chopped Italian salad. The salad consists of mixed greens, salami, smoked turkey, tomato, garbanzo beans and parmesan cheese served with the house vinaigrette. The salad was lacking for me. I think such a salad would be so much better with a few more Italian-esque ingredients in it, perhaps a little more anitpasto like. I know, it's not advertised as antipasto but c'mon....this salad was boring.  Throw in a couple of olives, some artichoke hearts, some sliced pepperoncinis. Maybe my tastebuds were having an off day but the salami wasn't very flavorful either. Charge a couple dollars more for a more inventive salad. Please!

I do want to give them another chance since so many reviews on here are glowing. Maybe I need to stick with a panini or something but I really do love salads for summer lunches.",2013-07-12 20:30:23
OLZynK9C-Er-Oc-zsptu8A,7a2mU2XJr8YQDMg9Z7wvaA,H_myjugKRTnMs3agPOet5w,5,0,0,1,"Tyson is on point, sharp and follows through on his word. I brought an RV with a ford front end to him not only did he get me in right away but he finished ahead of time. Parts were ordered and in shop and the guys were working on it next day. I had my RV bumper replaced on the ford front end in 3 days and back on the road. HIGHLY RECOMMENDED! Only place I will take my vehicles, as a business owner it's important for great service. Manny and Tyson are great!",2016-06-22 20:33:52
gftnbgFGjd2hPAdpZTQ09A,OsXAZT67V7SST7YHk4Ou3g,ySSOZ_fz7wMhfjhWKzdR-w,5,1,0,0,"We sat at a pretty hectic lunch at Johnny rockets in the casino. Our server was Lyndel! She was awesome! Helped us at every needy request lol... Good was good, too! I'm too full",2017-01-14 23:00:14
hdasy3L9uoUCydCiJMbahQ,cYDHDB5n8PRDYTCqeVWzVA,9_m_iA3VAqGBJEW5XLc-5w,5,0,0,0,This place is fantastic. The food is exceptional and the service couldn't be better. Very nice and generous people with a cool atmosphere. I eat here almost every weekend. Can't beat the Cuban espresso!,2018-04-15 17:30:21
wNeJFtvJRAOTLNePJVTmKg,K6ouCoiLDaiu5EMYm9SpTQ,DTuAFwqf2lknagHDT4pUMA,5,0,0,0,"Great pizza!  The owner Pete is usually there and he's a great guy.  They have lots of fantastic pizzas, but my favorites are the California (white pizza with pieces of breaded chicken cutlet, bacon, and tomatos, and ranch dressing instead of red sauce), Meatlovers (5 meats, but the sausage is the kind that does not have fennel in it, so more points for that), Veggie pizza (they saute the veggies first before they go on the pizza, and instead of using green peppers, they use sweet peppers).  

Unfortunately, the shop was damaged by a fire in the next door laundry mat and they've been closed for a few weeks, but I can't wait for their doors to open again soon. I miss the lunch special, 2 slices and a self serve soda for $3.99.   Best local pizza you'll find in the Hatboro area.",2012-10-08 12:46:55
QHNTGvt6_JBe3RBQ3YLwSQ,sNYK8_kyxap1klofJnDqHg,bj-_vwEXLa7ECiHZhoOmFg,4,0,0,0,Buffalo chicken cheese dip is amazing.  Friendly wait staff and prices are reasonable.,2011-09-26 01:55:49
7yZn4_F0oZG0oJLgGI1C0g,3t2hth7NFZ21lQOHXeQTvw,ZWRgvtyHRobwpi4G-Z4STQ,5,1,0,1,"Pizza was so good! First time trying today and ordered online. A little mess up with their system so they didn't get my order in time. The guy called me back, told me he was making the pizza in a rush and wasn't charging me for it. 20 minutes later he came to the door himself with my Fresh, hot pizza and 2 brownies all for free. 
He was very apologetic. Customer service was fantastic and food was awesome. This is my new go to delivery joint.",2017-11-18 21:44:34
itYosAiMADdpOutGI908rw,RhqQNwLWCHArpTwhlaiM9A,9gObo5ltOMo6UgsaXaHPWA,4,0,0,0,"Came here for my 21st birthday dinner with my family and had a great experience! The food and drinks were to die for, but they were extremely overpriced. Even though the quality of food was good, I still don't think it was worth what we paid for. I recommend getting the lobster mac and cheese as an appetizer, it was probably the best mac and cheese I've ever eaten. At the end of the meal, they gave us some small complimentary desserts, even though we ordered a bunch of desserts to top off our meal. Had a great time, but definitely overpriced.",2016-05-31 15:16:50
qx-EmVNPINe_3eDMEDUAeA,qsKXDTwhbsZtogfaKIyfoQ,DsKzHnkLKnxZTVsFpts4oA,5,0,0,0,"I like this place a lot. I stopped in once with friends for drinks and was eager to return for food. We finally did over the weekend. 

The ambience is very nice -- somehow ideal for both a fun date as well as for a beer and sports crowd. 

I love the open kitchen. 

Great beer selection. 

I'll definitely return for the rosemary fries, and my fiancée will return for the very good house burger.",2015-06-08 23:25:29
